=== Статистика парсера референсных геномов прокариот (NCBI Datasets) ===

Общее число FASTA файлов: 250
Количество фенотипов (организмов/видов): 242

--- Количество геномов по фенотипам (организмам) ---

  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-18'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-19'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-21'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-22'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-24'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-25'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-31'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-32'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-33'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-34'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '2012HC-35'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '234-93'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '254-93'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '5473-62'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '571-88'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '63-93 (MO45)'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '8-76'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '981-75'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': '984-81'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': 'NIH41'}}: 1
  {'taxId': 666, 'organismName': 'Vibrio cholerae', 'infraspecificNames': {'strain': 'RND81'}}: 1
